signal,doa,ref_sp
-0.534673,5.2583566,3.1328086e-24
1.3632028,44.37596,3.2074256e-24
0.21286806,-38.739067,3.283803e-24
-1.4134536,-10.992168,3.3619816e-24
0.120799325,25.063103,3.442004e-24
1.384937,-100.0,3.5239134e-24
0.0,-100.0,3.607753e-24
-1.4043278,19.164001,3.693569e-24
0.3315131,-100.0,3.7814063e-24
1.326069,-2.462192,3.8713132e-24
-0.64455205,44.15035,3.963337e-24
-1.1739126,-27.157764,4.0575274e-24
0.92167217,-10.401391,4.1539352e-24
0.9563378,11.692816,4.2526123e-24
-1.1474303,-42.125076,4.3536105e-24
-0.68546927,-21.644735,4.456985e-24
1.309246,18.096912,4.5627904e-24
0.3764017,-19.460802,4.671084e-24
-1.3981013,2.3967927,4.7819233e-24
-0.04635843,20.462723,4.8953675e-24
1.4090449,-100.0,5.011477e-24
-0.28626823,-20.76314,5.1303147e-24
2.0032308,-4.533982,5.2519432e-24
0.75113374,-42.190773,5.376428e-24
-0.46054026,15.889429,5.503835e-24
0.37244248,34.45228,5.6342323e-24
0.41171488,-100.0,5.76769e-24
-1.4145234,-100.0,5.904278e-24
-1.7548081,0.027774174,6.0440696e-24
-0.14547007,-100.0,6.18714e-24
0.029143918,-100.0,6.333564e-24
-0.94319814,-28.914698,6.48342e-24
0.07579442,-100.0,6.6367886e-24
1.7974197,-100.0,6.79375e-24
1.1319546,42.747047,6.954387e-24
-0.0934935,-40.6878,7.1187865e-24
0.68617517,-25.10589,7.2870356e-24
1.077639,-0.45763534,7.4592226e-24
0.0,-100.0,7.635438e-24
-1.4893764,-29.79123,7.815778e-24
-0.62297887,20.211668,8.0003354e-24
-0.06373486,-19.012268,8.189209e-24
-1.3422755,23.125338,8.3825e-24
-1.3572079,37.475143,8.5803075e-24
0.61870754,-27.340765,8.782739e-24
1.1290789,-12.862179,8.9899e-24
0.019735325,6.9573135,9.2019e-24
0.52567464,-18.146093,9.418852e-24
1.8318939,0.8356412,9.640869e-24
0.81511194,44.599457,9.868068e-24
-0.9115178,-100.0,1.010057e-23
-0.43685097,-100.0,1.0338498e-23
0.17979763,37.943584,1.0581976e-23
-1.22036,-29.622396,1.0831132e-23
1.4142135,14.409715,1.1086098e-23
0.58363485,41.32048,1.1347008e-23
-0.93249047,-31.300926,1.1613999e-23
-1.353298,-9.063603,1.1887211e-23
-0.18450047,26.749418,1.2166789e-23
1.2010142,-100.0,1.2452877e-23
1.1757988,-100.0,1.2745628e-23
-0.23052824,2.191253,1.3045194e-23
-1.3660731,-38.62511,1.3351733e-23
-0.89700717,-7.9019613,1.3665404e-23
0.6256975,12.208727,1.3986373e-23
1.4134481,-100.0,1.4314807e-23
0.54094046,-100.0,1.465088e-23
-0.96696424,-9.404468,1.4994764e-23
-1.3390577,-100.0,1.5346644e-23
-0.13827294,-100.0,1.5706699e-23
0.0,-28.993088,1.6075119e-23
1.2881655,-37.627464,1.6452098e-23
1.0632316,17.224024,1.683783e-23
-0.41059074,44.583534,1.7232518e-23
-1.4021268,-100.0,1.7636368e-23
-0.7467028,-100.0,1.8049589e-23
0.78581,-28.024466,1.8472398e-23
1.3952981,-100.0,1.8905014e-23
0.36584723,-35.4317,1.9347661e-23
-1.0933335,26.0477,1.9800573e-23
-1.2682676,-100.0,2.0263983e-23
0.04652528,-100.0,2.0738132e-23
1.3066689,-38.285526,2.1223268e-23
1.0319787,-100.0,2.1719641e-23
-0.45488974,-100.0,2.222751e-23
-1.4074376,-41.058006,2.2747137e-23
1.4142135,-100.0,2.3278793e-23
-0.0466575,-35.98564,2.3822752e-23
-1.411135,14.834337,2.4379298e-23
0.13976936,-100.0,2.4948719e-23
1.4019125,-21.28659,2.5531308e-23
-0.23227268,5.9670844,2.6127368e-23
-1.3865862,-100.0,2.6737207e-23
0.3237647,-100.0,2.736114e-23
1.365223,23.59107,2.7999488e-23
-0.41384715,-100.0,2.8652586e-23
-1.3379159,12.271584,2.9320764e-23
0.50212777,43.373676,3.0004372e-23
1.3047837,-100.0,3.070376e-23
-0.58822215,-15.576995,3.1419292e-23
-1.2659706,5.811,3.2151333e-23
0.67175555,-21.937447,3.2900258e-23
0.0,20.821907,3.366646e-23
1.4134437,41.517742,3.445033e-23
-0.0932642,-100.0,3.525227e-23
-1.4072897,-100.0,3.607269e-23
0.18612234,12.589239,3.6912017e-23
1.3950088,-100.0,3.777068e-23
-0.27817014,-29.60311,3.8649117e-23
-1.376654,29.752123,3.9547784e-23
0.3690068,-41.686417,4.0467138e-23
1.3523057,-0.80679405,4.1407653e-23
-0.4582369,40.771313,4.236981e-23
-1.3220695,-100.0,4.3354104e-23
0.5454719,22.499134,4.4361034e-23
1.2860773,44.34988,4.539112e-23
-0.630332,-100.0,4.6444886e-23
-1.2444856,-15.913265,4.752287e-23
1.9647793,11.052794,4.862563e-23
0.36408827,-100.0,4.9753722e-23
-0.08996956,-15.368317,5.0907725e-23
0.8922136,36.656673,5.2088227e-23
-1.0006155,-22.843857,5.329583e-23
-1.4992743,-7.285335,5.453115e-23
0.00651672,29.897287,5.579482e-23
-1.0798953,-100.0,5.7087485e-23
-0.9135291,4.418409,5.840979e-23
1.222528,41.486477,5.9762423e-23
0.4338264,-100.0,6.1146067e-23
0.27652162,-100.0,6.256142e-23
1.8657618,-18.082088,6.4009215e-23
0.38070747,-31.71249,6.549017e-23
-0.63008446,1.1287723,6.7005056e-23
0.49994874,26.082552,6.855463e-23
0.0,-17.47798,7.013968e-23
0.34539363,13.841396,7.1761004e-23
-1.7060367,40.182415,7.3419436e-23
-1.0456871,-100.0,7.5115815e-23
0.10583126,-100.0,7.685099e-23
-1.1484857,38.718937,7.862584e-23
0.040885072,-34.02826,8.0441276e-23
1.5751201,-13.294405,8.2298204e-23
0.19542706,4.61683,8.419757e-23
0.7466914,-100.0,8.614033e-23
1.6085274,-14.930768,8.8127463e-23
-0.5114832,39.870575,9.015998e-23
-0.6102764,-31.95258,9.22389e-23
0.18059489,2.300913,9.436527e-23
-1.6302515,21.15767,9.654016e-23
-1.2154138,-23.20943,9.876468e-23
1.9373791,-0.23029466,1.01039936e-22
1.7673522,30.707129,1.03367076e-22
1.2880766,-100.0,1.0574728e-22
0.58622354,-31.22313,1.0818173e-22
-0.21180584,3.1094403,1.1067167e-22
-0.96332663,-100.0,1.1321833e-22
-1.5356654,-11.327861,1.15823e-22
-1.8303276,12.129363,1.1848698e-22
-1.8005095,-100.0,1.2121162e-22
-1.458742,-100.0,1.2399827e-22
-0.87338185,41.869186,1.2684834e-22
-0.15480459,-100.0,1.2976326e-22
0.56588936,-100.0,1.3274448e-22
1.161472,11.437587,1.357935e-22
1.5317628,-100.0,1.3891183e-22
1.6210393,-42.86688,1.4210105e-22
0.0,-19.537693,1.4536274e-22
-0.068268806,-100.0,1.4869854e-22
-0.09965966,-44.06849,1.5211012e-22
-0.06820498,-12.601207,1.5559917e-22
0.0329726,-34.97623,1.5916742e-22
0.1883081,-21.00544,1.6281668e-22
0.36224163,29.220592,1.6654874e-22
0.50706995,-29.252396,1.7036549e-22
0.57450676,1.3914199,1.7426882e-22
0.5283151,18.785833,1.7826065e-22
0.35501763,-100.0,1.8234299e-22
0.07000486,-100.0,1.8651787e-22
-0.28270054,-9.502001,1.9078736e-22
-0.63740003,-100.0,1.9515357e-22
-0.91926605,-100.0,1.9961869e-22
-1.0600346,-44.306095,2.0418493e-22
1.9621094,-100.0,2.0885455e-22
0.66499287,-100.0,2.1362987e-22
-0.17734136,-2.8509715,2.1851323e-22
1.0232793,-27.683134,2.2350711e-22
0.5216488,8.737793,2.2861394e-22
-1.3235112,25.981728,2.3383624e-22
-0.80332345,-31.168436,2.3917662e-22
0.05030917,11.663935,2.446377e-22
-1.3642865,33.87359,2.502222e-22
-1.6703751,-30.662912,2.559329e-22
0.10733612,15.312612,2.6177257e-22
0.082569115,37.178272,2.677441e-22
-0.90628904,-35.89545,2.7385048e-22
0.49645913,-9.516934,2.8009464e-22
1.6742675,29.788395,2.8647975e-22
0.41260678,-3.5599082,2.9300892e-22
0.0,12.932795,2.9968535e-22
-0.5714323,26.752869,3.0651235e-22
1.1650943,-100.0,3.1349325e-22
1.6364459,-100.0,3.206315e-22
0.16256891,-9.494904,3.2793061e-22
0.5717285,-100.0,3.3539417e-22
1.6496851,-100.0,3.4302585e-22
0.19164947,-0.02250364,3.5082937e-22
-0.9418157,6.2404656,3.588086e-22
0.17715412,21.459667,3.6696742e-22
-0.11400841,39.62781,3.7530983e-22
-1.8178115,-19.858984,3.8383993e-22
-1.1569996,7.2254686,3.9256187e-22
0.098800436,24.38826,4.0148e-22
-0.9440663,-100.0,4.1059857e-22
-1.1391882,-100.0,4.1992212e-22
2.3501625,44.51347,4.2945517e-22
0.111946955,-100.0,4.392024e-22
-1.2309062,-100.0,4.4916856e-22
0.28172246,-43.664284,4.5935853e-22
-0.38339135,-100.0,4.6977725e-22
-1.0371335,-100.0,4.804298e-22
0.18298182,14.928822,4.9132145e-22
0.5407756,-100.0,5.024574e-22
1.0706282,-100.0,5.1384314e-22
0.8416241,38.947193,5.2548415e-22
-1.3188338,-23.372507,5.373862e-22
-0.77443296,10.902629,5.4955494e-22
0.7333712,37.896755,5.619964e-22
-1.0470743,-5.959591,5.747166e-22
-0.7219764,18.97357,5.8772167e-22
2.0195763,35.52222,6.0101795e-22
0.0,-100.0,6.146119e-22
0.6742418,8.620793,6.285101e-22
1.3860898,34.28741,6.427193e-22
-0.26839715,-44.49585,6.5724634e-22
-0.65078473,-15.723572,6.720983e-22
0.79413843,42.513973,6.8728233e-22
-0.95164174,-100.0,7.0280585e-22
-1.8484282,-41.544403,7.1867627e-22
1.1422986,7.944247,7.3490136e-22
1.4492862,-100.0,7.5148884e-22
-0.29581884,-100.0,7.6844685e-22
0.28407168,6.947442,7.8578346e-22
0.14386524,-100.0,8.035071e-22
-0.78325003,-100.0,8.2162627e-22
-0.5102004,-10.61979,8.401498e-22
-0.77526504,-100.0,8.590864e-22
1.4142135,-32.370926,8.784455e-22
-0.33087176,-13.842199,8.982362e-22
-1.259391,-38.988556,9.18468e-22
0.9201701,-24.074978,9.391507e-22
0.8288219,13.716715,9.602943e-22
-1.3079952,-100.0,9.819088e-22
-0.21678044,18.707256,1.0040047e-21
1.4094318,42.517845,1.0265926e-21
-0.44272557,-100.0,1.0496833e-21
-1.2022703,-100.0,1.0732878e-21
1.0052959,-27.130808,1.0974176e-21
0.73186886,-100.0,1.122084e-21
-1.3477544,-31.783054,1.1472991e-21
-0.10122319,12.911956,1.1730748e-21
1.3951191,-100.0,1.1994233e-21
-0.55158556,-8.792997,1.2263575e-21
0.0,5.505004,1.25389e-21
-1.3749633,-17.681845,1.2820341e-21
0.64337736,21.960701,1.3108032e-21
1.073912,42.167088,1.340211e-21
-1.1458858,-100.0,1.3702716e-21
-0.53772527,-100.0,1.4009992e-21
1.3975,10.907144,1.4324086e-21
-0.116197534,-100.0,1.4645146e-21
-1.3431284,-100.0,1.4973326e-21
0.7446787,36.60152,1.5308782e-21
0.99467593,-100.0,1.5651673e-21
-1.2101107,-100.0,1.6002162e-21
-0.42843693,-37.559967,1.6360416e-21
1.4105864,-100.0,1.6726605e-21
-0.2316093,-1.6680346,1.7100903e-21
-1.3022109,12.009234,1.7483486e-21
2.030011,-100.0,1.787454e-21
-0.20124859,-100.0,1.8274243e-21
-1.439234,-36.450233,1.8682789e-21
0.26816282,-100.0,1.9100372e-21
0.097385556,-19.374683,1.952719e-21
0.33202678,-3.2108498,1.996344e-21
1.0554852,-100.0,2.0409335e-21
-1.2222352,0.9511181,2.086508e-21
-1.323996,26.103727,2.1330894e-21
1.603625,-36.559135,2.1806995e-21
0.77474385,-22.926783,2.2293608e-21
-0.95991635,43.054783,2.2790965e-21
-0.090732075,-100.0,2.3299297e-21
-0.43827465,-100.0,2.3818843e-21
-0.08450771,18.040657,2.4349853e-21
1.6853209,-41.851437,2.4892573e-21
0.0,-10.800445,2.5447256e-21
-1.8747958,42.41796,2.601417e-21
0.31258893,-100.0,2.6593574e-21
0.80703294,-100.0,2.7185745e-21
-0.04439686,-32.419685,2.779096e-21
0.56065446,-14.736536,2.8409504e-21
-0.7884975,27.245226,2.9041665e-21
-1.3158165,44.222324,2.9687742e-21
1.5239048,-100.0,3.0348035e-21
1.1169488,-100.0,3.1022856e-21
-1.41329,2.1392848,3.171252e-21
-0.3996525,-100.0,3.241735e-21
0.30675748,0.0037082927,3.3137673e-21
-0.080044255,32.690712,3.3873832e-21
1.1444247,-36.58495,3.4626164e-21
-0.05601643,-15.87356,3.5395026e-21
1.4142135,40.702812,3.6180775e-21
1.4104749,-100.0,3.698378e-21
1.3992789,-100.0,3.780441e-21
1.3806845,35.18292,3.8643055e-21
1.3547901,-100.0,3.9500096e-21
1.3217328,-100.0,4.037594e-21
1.2816871,-29.476124,4.1270997e-21
1.2348648,-34.67761,4.218568e-21
1.1815137,15.26559,4.312041e-21
1.1219156,38.46583,4.407563e-21
1.0563856,-5.0839415,4.5051774e-21
0.98527044,10.751948,4.6049302e-21
0.9089459,38.354584,4.7068677e-21
0.82781553,-33.130875,4.8110375e-21
0.7423084,-13.482032,4.917487e-21
0.65287644,25.401934,5.0262665e-21
0.0,-22.588339,5.1374257e-21
0.10276399,9.739487,5.2510164e-21
0.20498464,29.14065,5.3670915e-21
0.3061215,-100.0,5.485704e-21
0.40563983,-10.911983,5.6069093e-21
0.50301343,37.13594,5.730763e-21
0.59772754,-23.686596,5.857323e-21
0.6892813,-2.578106,5.986647e-21
0.7771907,29.399345,6.118795e-21
0.86099094,-100.0,6.2538283e-21
0.94023895,-40.23347,6.3918088e-21
1.0145158,-9.948267,6.5328003e-21
1.0834285,-100.0,6.6768674e-21
1.146613,-100.0,6.824077e-21
1.2037351,22.027374,6.974496e-21
1.2544929,-20.604317,7.128194e-21
1.4142135,-3.9170735,7.285242e-21
-0.7848777,18.986668,7.445712e-21
-0.54301125,-100.0,7.609678e-21
1.387612,-100.0,7.777214e-21
-0.9972168,4.1275086,7.948399e-21
-0.28071645,-42.045914,8.1233094e-21
1.3088078,-27.069468,8.302027e-21
-1.1720402,5.1850595,8.484633e-21
-0.007861001,-100.0,8.671211e-21
1.1807659,-100.0,8.861846e-21
-1.3027711,29.015005,9.056626e-21
0.26529017,-100.0,9.25564e-21
1.008303,-100.0,9.458979e-21
-1.3844912,-25.090092,9.666735e-21
0.52846104,-100.0,9.879004e-21
0.7979075,-24.58289,1.0095882e-20
0.0,21.597736,1.0317469e-20
-1.1764213,-100.0,1.0543865e-20
1.3058096,-38.915646,1.07751745e-20
-0.27300754,34.642372,1.1011501e-20
-1.0027754,-100.0,1.1252954e-20
1.386073,-23.167238,1.1499642e-20
-0.5357444,27.79708,1.17516774e-20
-0.79140484,-13.650399,1.2009176e-20
1.4141917,12.05461,1.22722535e-20
-0.7783264,40.81931,1.254103e-20
-0.55026126,-24.55743,1.2815627e-20
1.3891081,1.820979,1.309617e-20
-0.99162745,16.573252,1.33827855e-20
-0.28841668,-100.0,1.3675604e-20
1.3117656,-100.0,1.3974758e-20
-1.167623,18.84606,1.4280381e-20
2.3956168,-100.0,1.4592615e-20
0.61539423,22.649837,1.49116e-20
-1.185723,36.529236,1.5237478e-20
0.23458123,-100.0,1.55704e-20
1.1666174,-100.0,1.5910514e-20
-1.0661045,-25.299793,1.6257973e-20
-2.3132708,-100.0,1.6612935e-20
-0.1756542,-100.0,1.697556e-20
1.0418774,9.900684,1.7346013e-20
-0.67074275,-26.985107,1.7724458e-20
-0.9892074,9.766433,1.8111068e-20
1.4624509,44.62988,1.8506014e-20
2.0800807,-100.0,1.8909478e-20
-0.18976386,-7.439602,1.9321639e-20
-0.75784427,6.85777,1.9742682e-20
1.0138078,-26.788763,2.0172796e-20
0.0,23.846859,2.0612176e-20
0.3960041,37.769993,2.1061018e-20
0.6135538,-100.0,2.1519524e-20
0.8151088,-21.65622,2.19879e-20
0.8452156,-1.22214,2.2466353e-20
0.36060867,-40.84108,2.2955102e-20
-0.2101068,5.9511013,2.3454362e-20
-0.30076903,23.26264,2.3964358e-20
-0.40225446,-100.0,2.4485318e-20
-0.94252586,-30.80753,2.5017475e-20
-1.0362817,13.565821,2.5561067e-20
-0.20361713,-100.0,2.6116338e-20
0.3605738,-18.483017,2.6683533e-20
0.09278557,8.043193,2.7262907e-20
0.26835513,-40.241673,2.785472e-20
1.1710112,13.9065695,2.8459233e-20
2.4107897,30.198517,2.9076714e-20
1.3551588,-100.0,2.9707442e-20
-0.5696004,-100.0,3.03517e-20
-1.2431449,-3.4363194,3.1009767e-20
-0.32230824,-100.0,3.1681938e-20
0.55575496,-100.0,3.2368518e-20
0.10037648,3.5331337,3.3069805e-20
-1.0399154,-100.0,3.3786115e-20
-1.4018414,-100.0,3.451776e-20
-0.69674534,44.35923,3.526507e-20
0.10843752,-24.858625,3.6028375e-20
0.38764536,23.92922,3.6808015e-20
0.570602,43.924053,3.7604332e-20
1.0543053,-100.0,3.841768e-20
1.2700003,-100.0,3.924842e-20
0.54668856,39.864494,4.0096918e-20
0.0,-100.0,4.0963548e-20
-0.4467238,-100.0,4.1848696e-20
-0.34482068,-37.412704,4.2752752e-20
-0.18222488,-100.0,4.3676115e-20
-0.7108387,-44.508293,4.4619192e-20
-1.494755,39.659466,4.5582398e-20
-1.2084948,-100.0,4.656616e-20
0.42297778,-37.878014,4.7570908e-20
1.8439852,2.88346,4.8597087e-20
1.4893799,-100.0,4.9645148e-20
-0.09256953,-100.0,5.0715552e-20
-0.8281273,-41.82488,5.180877e-20
0.1872707,-100.0,5.2925284e-20
1.4804664,-31.477196,5.406558e-20
1.1457499,20.494303,5.5230164e-20
-0.65792507,-11.871851,5.641954e-20
1.4142135,7.342575,5.763424e-20
-0.053102065,21.864985,5.887479e-20
-1.4102257,-29.903124,6.014173e-20
0.15900671,-7.183873,6.143562e-20
1.3982847,7.1767564,6.275703e-20
-0.26401463,-100.0,6.410653e-20
-1.3784578,-32.903313,6.5484716e-20
0.36753356,34.589417,6.6892183e-20
1.3508569,-100.0,6.832956e-20
-0.46897975,-100.0,6.979746e-20
-1.3156376,31.66391,7.1296526e-20
0.5677811,-35.205097,7.2827424e-20
1.2729986,3.607483,7.439081e-20
-0.66338027,24.89576,7.5987364e-20
-1.2231803,-100.0,7.761779e-20
0.75523823,-7.8324256,7.9282787e-20
0.0,29.017746,8.098309e-20
1.4132162,-100.0,8.271943e-20
-0.10612923,-100.0,8.449257e-20
-1.4052461,2.5258274,8.630328e-20
0.21165992,-100.0,8.815234e-20
1.389351,-100.0,9.0040555e-20
-0.31599694,-7.031839,9.196874e-20
-1.3656204,-100.0,9.393774e-20
0.41855183,-100.0,9.59484e-20
1.3341881,42.77205,9.80016e-20
-0.51874626,-100.0,1.00098225e-19
-1.2952315,-100.0,1.0223918e-19
0.6160151,29.968582,1.0442539e-19
1.2489703,-100.0,1.066578e-19
-0.70980984,-44.8158,1.0893739e-19
-1.1956651,15.783821,1.1126511e-19
1.4142135,-26.759592,1.13642e-19
1.2726567,-4.6140943,1.1606907e-19
0.87632436,37.384087,1.1854736e-19
0.30455917,-12.645941,1.2107795e-19
-0.3281762,15.394926,1.2366194e-19
-0.8952134,41.935448,1.2630042e-19
-1.2830364,-100.0,1.2899454e-19
-1.414006,-100.0,1.3174544e-19
-1.2619033,-39.90944,1.3455433e-19
-0.857178,-31.691698,1.374224e-19
-0.28085274,2.6745186,1.4035088e-19
0.3516969,20.627535,1.4334103e-19
0.91383976,-100.0,1.4639414e-19
1.2930394,-100.0,1.4951151e-19
1.4133832,-26.177313,1.5269449e-19
1.2507795,-39.074707,1.5594443e-19
0.0,-2.9702451,1.5926273e-19
-0.6167213,31.071373,1.626508e-19
-1.10998,-100.0,1.661101e-19
-1.38103,-17.939825,1.696421e-19
-1.375609,1.2566745,1.7324831e-19
-1.0948026,-100.0,1.7693029e-19
-0.5948258,-26.35017,1.8068959e-19
0.024230283,-2.2151277,1.8452781e-19
0.63843566,-100.0,1.8844661e-19
1.1248314,-7.448633,1.9244764e-19
1.3860453,20.272871,1.9653262e-19
1.3697844,-42.61307,2.0070328e-19
1.0793039,4.8464804,2.0496138e-19
0.5727557,44.453888,2.0930877e-19
-0.04845345,-100.0,2.1374727e-19
-0.65996265,-100.0,2.1827877e-19
1.4142135,-34.083076,2.229052e-19
1.1700886,-100.0,2.2762852e-19
0.5219969,-100.0,2.3245073e-19
-0.30631155,-34.0626,2.373739e-19
-1.0288676,-100.0,2.4240008e-19
-1.3962125,-100.0,2.4753142e-19
-1.2815225,0.89462215,2.527701e-19
-0.7243936,-33.374634,2.5811832e-19
0.08282834,6.339782,2.6357836e-19
0.86145425,28.348621,2.6915253e-19
1.3426676,-37.93032,2.7484314e-19
1.3603321,-23.857294,2.8065266e-19
0.90834916,9.913842,2.865835e-19
0.14276347,-22.685444,2.9263817e-19
-0.67211056,5.3066263,2.9881923e-19
-1.2549419,43.75412,3.0512927e-19
0.0,-38.68901,3.11571e-19
0.7942874,13.737453,3.1814705e-19
1.3143513,40.50716,3.2486027e-19
1.3806423,-100.0,3.317134e-19
0.9702739,-100.0,3.3870942e-19
0.22492361,-15.116212,3.458512e-19
-0.5980804,-100.0,3.5314173e-19
-1.2146003,-100.0,3.6058413e-19
-1.411786,18.886396,3.6818148e-19
-1.1215599,-100.0,3.75937e-19
-0.44412127,-39.212177,3.8385389e-19
0.38664788,29.548605,3.9193552e-19
1.083929,-100.0,4.0018522e-19
1.4069892,-31.629587,4.086065e-19
1.2442939,-13.362316,4.1720284e-19
0.65201277,-100.0,4.2597785e-19
1.4142135,-32.027317,4.3493524e-19
0.8365313,19.294838,4.4407863e-19
-0.4245687,-100.0,4.5341197e-19
-1.3388104,-100.0,4.6293913e-19
-1.1592894,-31.837872,4.72664e-19
-0.032668207,-100.0,4.825907e-19
1.1206418,-4.5854564,4.9272337e-19
1.3584255,32.40986,5.0306623e-19
0.48642153,-100.0,5.1362353e-19
-0.78297234,-100.0,5.243997e-19
-1.4127043,-43.065964,5.353992e-19
-0.8883047,-100.0,5.466267e-19
0.3618097,-13.546141,5.580867e-19
1.3163378,10.504529,5.6978413e-19
1.1954626,-100.0,5.817237e-19
0.09793489,-19.613487,5.939104e-19
0.0,9.442647,6.0634934e-19
1.1402699,-23.970491,6.1904563e-19
1.3489779,4.220759,6.320045e-19
0.45561668,26.485323,6.452314e-19
-0.80996794,-100.0,6.587317e-19
-1.4138362,-100.0,6.72511e-19
-0.8626482,-20.8121,6.8657506e-19
0.39329416,-8.697829,7.0092964e-19
1.3279285,6.9563994,7.155807e-19
1.1776903,21.5458,7.305342e-19
0.06531898,-100.0,7.4579643e-19
-1.1004157,-6.6486416,7.613736e-19
-1.367148,33.201843,7.7727215e-19
-0.51696676,-36.08551,7.934986e-19
0.75555885,3.0001502,8.1005963e-19
1.4108185,31.744406,8.2696213e-19
1.9074544,-100.0,8.4421293e-19
1.6409272,-21.112244,8.618192e-19
0.98072577,10.741541,8.797882e-19
0.26976717,-18.414028,8.981272e-19
-0.13052028,22.483162,9.168438e-19
-0.035059325,38.171772,9.359456e-19
0.46545708,-100.0,9.554405e-19
1.054296,9.237116,9.753365e-19
1.3606809,23.891748,9.956417e-19
1.1611063,-100.0,1.0163645e-18
0.5011788,-8.769177,1.0375132e-18
-0.32786703,22.273893,1.0590965e-18
-0.9453111,-100.0,1.0811234e-18
-1.0854056,-100.0,1.1036027e-18
-0.7396994,33.71584,1.1265436e-18
-0.16035372,-18.185585,1.1499555e-18
0.0,25.481506,1.173848e-18
0.52220166,39.393925,1.1982308e-18
0.6945431,-39.230774,1.2231137e-18
0.3574579,-7.1901765,1.2485069e-18
-0.37087452,39.446877,1.2744209e-18
-1.1571931,-100.0,1.300866e-18
-1.6320992,-100.0,1.3278532e-18
-1.5886165,-19.2979,1.3553932e-18
-1.0930995,-100.0,1.3834973e-18
-0.448584,-25.69357,1.412177e-18
-0.030396197,-3.8376114,1.4414438e-18
-0.082854904,-39.80085,1.4713096e-18
-0.58692104,-10.609703,1.5017865e-18
-1.2703116,11.318121,1.5328869e-18
-1.7546167,-29.578535,1.5646233e-18
-1.7599299,7.031781,1.5970086e-18
1.9569243,20.814192,1.6300559e-18
0.39722827,-100.0,1.6637785e-18
-0.3103091,-100.0,1.69819e-18
0.68281734,-38.31826,1.7333044e-18
-0.8792902,-44.367676,1.7691358e-18
-1.8047396,-3.5155158,1.8056989e-18
-0.03193378,23.92775,1.8430078e-18
-0.25543573,-100.0,1.8810784e-18
-0.7728032,-100.0,1.9199253e-18
1.3165454,35.184795,1.9595644e-18
1.3933184,-100.0,2.0000117e-18
-0.09223764,-25.563593,2.0412834e-18
0.86572134,22.11909,2.0833962e-18
0.57732475,-100.0,2.126367e-18
-1.5593741,-2.4608235,2.1702128e-18
-0.84436375,36.556267,2.2149515e-18
0.0,-100.0,2.2606007e-18
-0.329698,11.05722,2.307179e-18
1.65574,36.069588,2.354705e-18
1.2279078,-32.346405,2.4031977e-18
-0.34158057,6.805391,2.4526763e-18
0.6025527,34.41399,2.503161e-18
0.051414292,-100.0,2.5546718e-18
-1.8532174,-100.0,2.6072292e-18
-0.7071422,-31.620142,2.6608543e-18
0.06363124,-100.0,2.7155684e-18
-1.0471025,-36.02346,2.7713932e-18
0.3877143,15.025752,2.8283514e-18
1.75084,-100.0,2.8864652e-18
0.25700375,-100.0,2.945758e-18
0.43819335,-43.87718,3.0062535e-18
1.223437,-100.0,3.0679757e-18
2.3670397,-3.9882386,3.130949e-18
0.9174226,10.137927,3.1951985e-18
-1.1822375,-100.0,3.26075e-18
-0.9552195,-43.876945,3.3276291e-18
0.49460715,-26.126934,3.3958624e-18
0.25289157,-26.77685,3.4654773e-18
-1.3154488,2.8297,3.536501e-18
-1.4134136,28.16154,3.608962e-18
0.33059394,-100.0,3.682889e-18
1.4719924,-100.0,3.758311e-18
0.9085366,22.68108,3.8352572e-18
0.13271812,-100.0,3.9137596e-18
0.15632868,-32.1099,3.993848e-18
0.13900344,-11.616086,4.0755544e-18
-0.42564088,-100.0,4.1589115e-18
-0.74467117,-100.0,4.2439515e-18
0.0,23.738752,4.330708e-18
0.4826569,-100.0,4.4192153e-18
0.42852628,-100.0,4.5095087e-18
0.5137231,42.32332,4.6016235e-18
1.0038615,-100.0,4.6955954e-18
0.6755246,-100.0,4.7914623e-18
-0.8738375,-7.272655,4.889261e-18
-1.724035,-35.25975,4.9890307e-18
-0.564972,16.096516,5.09081e-18
0.7419504,35.120567,5.1946392e-18
0.10936215,-100.0,5.3005585e-18
-1.0230815,-100.0,5.40861e-18
-0.058332022,-11.955774,5.518836e-18
1.9779792,-100.0,5.6312798e-18
1.7921538,-13.407317,5.745985e-18
-0.61122763,44.89837,5.8629966e-18
1.4142135,-100.0,5.9823604e-18
0.35876453,-100.0,6.1041227e-18
-1.2321874,-36.631477,6.2283317e-18
-0.983939,-100.0,6.355036e-18
